Borehole_I;Depth;CALI;RDEP;GR;RHOB;NPHI;SP;DTC;Lithology
BO-006;460.4604605;9.869880715;0.565118916;42.98000502;2.342718192;0.24660395;-20.41570345;82.99245861;shale
BO-006;470.4704705;13.40274475;0.989409652;50.57175799;2.474423458;0.263302508;-6.642132861;84.14848261;shale
BO-006;480.4804805;9.892228091;0.521432612;43.65867399;2.48938016;0.259651917;-10.59314942;111.7885432;shale
BO-006;490.4904905;11.13985123;0.760137483;56.53726533;2.521906398;0.312235807;-5.281983298;92.69716338;shale
BO-006;500.5005005;12.39134396;0.318833952;67.25059053;2.421627673;0.362806332;-10.64086777;115.7262929;shale
BO-006;510.5105105;13.10504195;0.567177431;39.8702341;2.443356447;0.298735991;-20.82321132;108.7610831;shale
BO-006;520.5205205;11.05421905;1.021079487;59.51922346;2.409575176;0.291610837;-12.24101393;97.2695626;shale
BO-006;530.5305305;11.52329979;0.695880086;45.09950567;2.625289976;0.279598908;-4.871386789;88.55568531;shale
BO-006;540.5405405;10.24535583;0.474521265;50.77125317;2.389031899;0.260247069;-4.757771226;89.44297979;shale
BO-006;550.5505506;14.06717158;0.663499309;44.14866469;2.375960915;0.299049579;-11.56866757;106.1949477;shale
BO-006;560.5605606;13.04970645;0.653113863;43.57002219;2.312361173;0.249893184;-4.828518978;87.73183704;shale
BO-006;570.5705706;14.10737583;0.533003903;41.317831;2.383333885;0.303037106;-11.40277119;94.20883421;shale
BO-006;580.5805806;10.68352793;0.51864286;35.34530038;2.381101248;0.331863465;-2.450234499;87.06325187;shale
BO-006;590.5905906;10.8871598;0.761089884;23.74131347;2.142840061;0.290771192;-22.44890445;93.44264035;shale
BO-006;600.6006006;11.27976765;0.381288924;40.47843306;2.507024772;0.359579485;-11.49532219;86.73079579;shale
BO-006;610.6106106;11.0169319;0.622385481;62.62270908;2.482633368;0.35912077;-11.99141888;92.21486515;shale
BO-006;620.6206206;11.47777065;0.552028389;29.50178625;2.749883517;0.346208131;-13.96972373;92.04735595;shale
BO-006;630.6306306;11.13826929;0.791742049;19.54408787;2.522119953;0.344602404;-8.497143036;106.0002173;shale
BO-006;640.6406406;10.14156466;0.314597598;34.73293806;2.751743978;0.215303442;-11.34937418;102.8460829;shale
BO-006;650.6506507;10.08839043;1.003864837;42.48281207;2.346046517;0.295131854;-16.72168241;106.3417374;shale
BO-006;660.6606607;14.62073528;0.718730507;32.40940404;2.463110979;0.290529104;-12.84117323;106.4084136;shale
BO-006;670.6706707;10.48179313;0.664640281;62.32045717;2.26385145;0.255436365;-15.04656347;104.5747845;shale
BO-006;680.6806807;13.5754987;0.40073045;37.87386637;2.373145015;0.385446363;-16.63444148;98.88785502;shale
BO-006;690.6906907;12.60462133;0.504277288;50.44236415;2.507300567;0.295868654;-9.608989202;81.9615893;shale
BO-006;700.7007007;11.69305291;1.060156247;50.63209171;2.506532199;0.433784106;-10.42593177;110.1821362;shale
BO-006;710.7107107;8.663672591;0.459841069;57.77891969;2.469500254;0.402549467;-6.720009812;111.6426092;shale
BO-006;720.7207207;9.244742086;0.323516996;38.07087502;2.620166183;0.346150763;-14.97684096;113.4993454;shale
BO-006;730.7307307;10.88069781;0.657518325;54.77350633;2.84212726;0.221623971;-3.862203848;111.0207637;shale
BO-006;740.7407407;11.85708934;0.553619223;43.98397015;2.981750654;0.253625894;-8.034990842;109.1574112;shale
BO-006;750.7507508;13.66420003;0.435604085;25.31089966;2.535547154;0.331391841;-7.652882946;84.34386016;shale
BO-006;760.7607608;11.755942;0.545647887;55.81979293;2.236972052;0.291443046;-20.42668104;90.29496284;shale
BO-006;770.7707708;13.63738137;0.582114369;49.08727811;2.480911125;0.291704422;-15.4098604;78.67482136;shale
BO-006;780.7807808;10.50434869;0.509850506;37.96551726;2.549821246;0.282617748;-9.820613353;92.13878952;shale
BO-006;790.7907908;12.89000114;0.382613235;33.92382644;2.537373355;0.273638787;-15.78017305;101.6283633;shale
BO-006;800.8008008;10.57377738;0.707980441;51.71366286;2.534932252;0.307191096;-8.975431287;114.2452799;shale
BO-006;810.8108108;10.18490611;0.460446262;49.68368538;2.313513799;0.297613496;-11.50410153;91.05508429;shale
BO-006;820.8208208;12.9384754;0.737232035;59.27315475;2.873390352;0.277507538;-12.87087409;113.1206671;shale
BO-006;830.8308308;11.46730256;0.267512993;41.86211685;2.609527259;0.28985163;-12.61130079;112.9967842;shale
BO-006;840.8408408;12.75055192;0.444806682;40.86381297;2.70759298;0.283642353;-8.730801171;94.40803869;shale
BO-006;850.8508509;14.54088102;0.818096805;44.88453263;2.545755422;0.364616834;-15.45681631;108.0640093;shale
BO-006;860.8608609;11.17309941;0.675063168;48.16588653;2.84173365;0.259938012;-13.42750693;105.7205454;shale
BO-006;870.8708709;10.4055776;0.733476703;40.77220606;2.515430595;0.322910724;-5.911447777;89.35545613;shale
BO-006;880.8808809;11.44878459;0.645720061;43.10014253;2.495389048;0.316932397;-4.011431238;91.17390841;shale
BO-006;890.8908909;9.337121414;1.035369543;72.4361235;2.6519193;0.248227989;-16.26749552;98.72772823;shale
BO-006;900.9009009;13.03480711;0.664867656;45.32968133;2.899652594;0.236087521;-6.16519196;95.52293974;shale
BO-006;910.9109109;15.1222785;0.437983438;41.54158603;2.273033348;0.289039206;-3.473554475;109.2332919;shale
BO-006;920.9209209;9.442755259;0.547098307;49.18976554;2.557994319;0.327442338;-6.879235699;95.25975492;shale
BO-006;930.9309309;13.32807849;0.330779256;49.39399341;2.409092218;0.364495573;-7.4607651;89.4149145;shale
BO-006;940.9409409;9.616640406;0.760045572;27.38864706;2.664277659;0.198720774;-7.420184949;118.0068126;shale
BO-006;950.950951;10.85460918;0.487254603;43.55177482;2.437439974;0.22490691;-16.88661773;88.05580884;shale
BO-006;960.960961;11.01236146;1.013342311;39.3859094;2.236945109;0.292384565;-17.63492152;96.67853576;shale
BO-006;970.970971;10.05060148;0.701258656;35.93646917;2.809842239;0.267837536;-15.14803409;99.32999586;shale
BO-006;980.980981;9.274025512;0.24494475;61.40839636;2.525558269;0.232192592;-11.37181202;82.07404568;shale
BO-006;990.990991;14.82739518;0.740711641;44.48837417;2.236184157;0.323949901;-16.53729786;94.68175378;shale
BO-006;1001.001001;10.72129391;0.63943364;45.20956496;2.65639546;0.303575758;-12.86486339;98.2119236;shale
BO-006;1011.011011;10.41093281;0.719839022;32.78816022;2.358747256;0.241568679;-18.27038331;111.1051892;shale
BO-006;1021.021021;9.965181772;0.183247368;46.80597557;2.816774207;0.166579792;-6.471741811;101.1219503;shale
BO-006;1031.031031;14.13605845;0.630156367;42.65996387;2.134887238;0.314200074;-0.827919819;93.85494529;shale
BO-006;1041.041041;10.93168688;0.973970619;58.94663703;2.656667133;0.198395022;-10.86000979;106.0181605;shale
BO-006;1051.051051;12.32618789;0.224723398;43.14571604;2.235738026;0.328786853;-8.718517763;113.290728;shale
BO-006;1061.061061;11.02030584;1.021226047;40.04796149;2.661671809;0.334461071;-6.298530019;106.4549489;shale
BO-006;1071.071071;11.47738783;0.779512301;24.61114208;2.644037245;0.291957309;-7.957797524;110.451895;shale
BO-006;1081.081081;13.63071372;0.560881435;46.88960685;2.487946482;0.295679456;-6.622845573;88.23191386;shale
BO-006;1091.091091;12.52301451;0.32818961;42.69985378;2.56149438;0.413535384;-15.12484593;114.2752996;shale
BO-006;1101.101101;11.73684536;0.67045132;53.9290911;2.276884149;0.293920404;-8.039434456;99.66815687;shale
BO-006;1111.111111;13.59171874;0.68219968;48.76296029;2.252762178;0.316535468;-15.68756732;106.3694002;shale
BO-006;1121.121121;11.11893853;0.786112187;77.41314389;2.724667768;0.345345156;-15.35556799;92.44818618;shale
BO-006;1131.131131;17.02355939;0.708656097;53.6762766;2.372097064;0.346969677;-12.77382114;106.9493854;shale
BO-006;1141.141141;10.29034861;0.651234633;56.65757861;2.442085232;0.316577864;-7.577669822;95.03612384;shale
BO-006;1151.151151;9.853723816;0.463637546;38.96909913;2.656206911;0.319299789;-7.3238926;110.0024848;shale
BO-006;1161.161161;10.94293068;0.8682742;57.92760083;2.168860529;0.304301558;-15.93795955;111.4387367;shale
BO-006;1171.171171;13.61574372;0.636732809;60.30531869;2.644270411;0.391009443;-13.3621786;80.66762368;shale
BO-006;1181.181181;14.58825354;0.455820757;62.82437563;2.491873672;0.356814202;-5.199225372;103.2564074;shale
BO-006;1191.191191;10.68644372;0.443883185;54.15257449;2.392234784;0.297126858;-7.996975211;92.37904996;shale
BO-006;1201.201201;12.22228618;0.596109436;57.26354292;2.176038457;0.253126154;-13.81130658;98.64426628;shale
BO-006;1211.211211;12.98107705;0.620082323;43.48400122;2.269254589;0.256372961;-8.429467718;108.8779128;shale
BO-006;1221.221221;8.68252027;0.672567609;41.72770067;2.455860823;0.340616775;-17.17890864;108.2568056;shale
BO-006;1231.231231;14.31244354;0.89632433;48.80539619;2.429905101;0.29026045;-18.65097425;100.6884922;shale
BO-006;1241.241241;10.07053422;0.441156863;54.51564792;2.35882571;0.332228171;-16.02452007;83.3058349;shale
BO-006;1251.251251;12.70703195;0.660096818;50.21070135;2.700200213;0.271203168;-11.02886052;104.9685237;shale
BO-006;1261.261261;14.44065793;0.531550032;61.59310484;2.561985773;0.317313065;-12.09309721;102.8279973;shale
BO-006;1271.271271;13.47843918;0.483368367;38.16198344;2.439287758;0.321756559;-10.45613543;109.17066;shale
BO-006;1281.281281;11.02265762;0.319010289;35.69031377;2.387433884;0.287590742;-27.46865998;114.634875;shale
BO-006;1291.291291;10.68536326;0.439018743;55.76090355;2.94059924;0.274300414;-8.116258067;112.894686;shale
BO-006;1301.301301;16.77456706;0.614000906;49.71464575;2.605982221;0.391153814;-7.545373298;96.2207762;shale
BO-006;1311.311311;11.65615223;0.485652215;40.46431922;2.514276527;0.232440766;-10.72675528;76.11108264;shale
BO-006;1321.321321;9.97270626;0.768126386;38.9634676;2.577432028;0.26692201;-15.75365769;101.8879354;shale
BO-006;1331.331331;13.66758099;0.798711959;64.7283565;2.497987515;0.338911281;-6.523894565;111.609425;shale
BO-006;1341.341341;9.741311399;0.605375674;39.11302969;2.480117158;0.224032851;-8.352009449;107.2745131;shale
BO-006;1351.351351;14.35686313;0.395468883;57.05969025;2.700358385;0.292884981;-6.485533485;105.3186661;shale
BO-006;1361.361361;10.87097204;0.691737458;62.27255492;2.775782933;0.260665277;-12.34166195;103.7563204;shale
BO-006;1371.371371;9.49106901;0.38530123;53.83202031;2.908379535;0.303919321;-6.266034321;98.73667943;shale
BO-006;1381.381381;13.80362569;0.722445266;57.51208218;2.710973075;0.393567115;-19.86962716;101.3569487;shale
BO-006;1391.391391;11.88988498;0.754484571;43.77697677;2.392876943;0.252180136;-12.47468443;102.3088477;shale
BO-006;1401.401401;9.082118501;0.489067214;45.26504944;2.397775318;0.329811072;-15.17729012;105.5384712;shale
BO-006;1411.411411;8.470035135;0.474494783;47.50535117;2.392260438;0.377632756;-10.52016569;100.6279427;shale
BO-006;1421.421421;13.17420043;0.84726828;32.42672645;2.694453127;0.316013874;-10.72470339;94.48721654;shale
BO-006;1431.431431;13.94785044;0.27357313;28.26673144;2.359826802;0.247513905;-2.171790017;101.6430302;shale
BO-006;1441.441441;12.18217036;0.422552842;48.82957612;2.339187242;0.254415148;-8.071178067;107.9784575;shale
BO-006;1451.451451;14.02709493;0.589165296;60.30656263;2.197629283;0.284795494;-16.79897447;93.98524922;shale
BO-006;1461.461461;13.91852518;0.221189402;34.8484672;2.53998777;0.24586198;-9.038439484;112.5821266;shale
BO-006;1471.471471;12.61874582;0.458958994;42.12870806;2.326142545;0.27039792;-1.04432721;87.74426439;shale
BO-006;1481.481481;9.744219456;0.620913786;43.00368437;2.586702237;0.235680912;-5.618907447;92.70681781;shale
BO-006;1491.491491;11.78479811;0.75835076;39.15676765;2.571862774;0.330968147;-11.19544721;116.1808606;shale
BO-006;1501.501502;8.831192611;0.787151103;57.9791636;2.670650453;0.337676855;-12.11954446;89.29457937;shale
BO-006;1511.511512;12.84702693;0.318701728;45.32143271;2.16917296;0.285446584;-5.225831656;113.0877541;shale
BO-006;1521.521522;9.715902994;0.666172488;41.68556529;2.670457433;0.34381962;-13.82772388;96.65016304;shale
BO-006;1531.531532;11.46213196;0.314613872;41.27206548;2.802088463;0.315863894;-8.399480298;89.12728239;shale
BO-006;1541.541542;10.94729793;0.776828339;56.87246682;2.467870143;0.274072979;-17.00985158;99.40699155;shale
BO-006;1551.551552;12.95006014;0.393157945;33.90578057;2.566461344;0.381105462;-9.462784674;116.2274801;shale
BO-006;1561.561562;12.09792637;0.697245197;51.14155797;2.574783097;0.307636145;-14.72685321;105.6713448;shale
BO-006;1571.571572;10.33684225;0.817572037;55.46348921;2.7716042;0.301063759;-21.28469606;104.313138;shale
BO-006;1581.581582;11.02374355;0.509305557;32.76737992;2.616000668;0.250044756;-7.694937142;89.53690117;shale
BO-006;1591.591592;12.53790602;0.58646218;57.76856906;2.367062495;0.229651671;-10.36106027;97.05036201;shale
BO-006;1601.601602;12.09386588;0.178649706;44.57144226;2.550025123;0.314313173;-5.474358376;108.2790723;shale
BO-006;1611.611612;14.02759455;0.482427271;49.99813115;2.497149785;0.294391499;-8.787357086;92.51388886;shale
BO-006;1621.621622;12.1334995;0.366985724;45.22685614;2.707328109;0.372425402;-7.408528117;99.45300616;shale
BO-006;1631.631632;9.757225601;0.590067402;54.54453252;2.275311498;0.320556137;-10.97948914;92.45739553;shale
BO-006;1641.641642;11.27323889;0.646851388;37.8989737;2.557476667;0.297011709;-9.289119477;109.0255316;shale
BO-006;1651.651652;15.22715295;0.515841203;36.98223701;1.959534969;0.309415901;-10.31117455;88.83682625;shale
BO-006;1661.661662;14.45662599;0.28614867;72.3230702;2.482699771;0.269687451;-12.06188943;109.6130369;shale
BO-006;1671.671672;15.20907443;0.556455446;54.3722359;2.26257401;0.319353527;-6.370998607;97.99472394;shale
BO-006;1681.681682;14.28817394;0.741151754;45.03127522;2.590700038;0.349259524;-11.5002763;110.0730389;shale
BO-006;1691.691692;14.83118603;0.802785261;41.39313413;2.498500468;0.347263053;-16.95602877;96.91247738;shale
BO-006;1701.701702;6.2074451;0.546960325;47.56604925;2.872734511;0.263390341;-9.99125395;95.04177193;shale
BO-006;1711.711712;9.525490079;0.447849288;52.19292462;2.525695806;0.341073347;-14.19857263;91.49386341;shale
BO-006;1721.721722;12.03682728;0.388547592;30.55997838;3.030635713;0.327841828;-12.02989692;89.7944515;shale
BO-006;1731.731732;11.30529904;0.623457174;56.23858075;2.633560514;0.281361481;-11.12535217;95.77565742;shale
BO-006;1741.741742;15.76349664;0.845135402;23.8083324;2.514140605;0.372730119;-23.97602444;87.02566601;shale
BO-006;1751.751752;13.09732779;0.614399143;49.05110703;2.3185152;0.250324033;-8.024367756;99.17185157;shale
BO-006;1761.761762;15.65285822;0.679182566;39.90259785;2.538229627;0.350439523;-4.832927546;113.9499822;shale
BO-006;1771.771772;11.91166903;0.550846697;47.67103697;2.062164593;0.392822985;-18.35160822;87.8831893;shale
BO-006;1781.781782;7.296805262;0.369405032;40.58597047;2.639399632;0.352698152;-4.895027367;107.3406897;shale
BO-006;1791.791792;11.42331536;0.764517527;61.60011418;2.460768396;0.302886145;-5.191408727;102.1614147;shale
BO-006;1801.801802;10.47191913;0.730596968;64.04536957;2.357767354;0.303868279;-13.85055381;96.25361921;shale
BO-006;1811.811812;12.33254977;0.445377488;47.45274121;2.53992976;0.22348564;-15.07548481;104.2830836;shale
BO-006;1821.821822;12.07821308;0.302526107;33.49659468;2.279825001;0.316088922;-15.5546365;96.91036465;shale
BO-006;1831.831832;13.43164441;0.761511754;59.90382243;2.516159869;0.388687705;-6.700535882;107.9021947;shale
BO-006;1841.841842;11.86216261;0.888461792;57.73779075;2.479050508;0.335791391;-2.090477296;97.48064532;shale
BO-006;1851.851852;11.46181949;0.632374522;54.43397551;2.081650648;0.297568616;-10.85157082;104.0614598;shale
BO-006;1861.861862;11.32606191;0.553776079;52.79083485;2.663172479;0.353205348;-7.365039379;96.89511762;shale
BO-006;1871.871872;12.48775781;0.816145163;42.69005761;2.420927644;0.263462176;-18.3682368;101.9467034;shale
BO-006;1881.881882;11.41434975;0.8093506;30.8190257;2.408003818;0.325989546;-8.633132101;93.81028393;shale
BO-006;1891.891892;11.25259346;0.50848514;46.60334076;2.544139494;0.220726304;-15.80849232;86.00174438;shale
BO-006;1901.901902;10.45323653;0.787373994;41.58067737;2.186656006;0.344271714;-7.376187187;95.3464148;shale
BO-006;1911.911912;9.546781548;0.533520727;53.73107073;2.45868429;0.251513479;-12.34115932;89.99478322;shale
BO-006;1921.921922;9.14502935;0.535384364;44.24229158;2.082322116;0.238168434;-7.429534799;111.4286264;shale
BO-006;1931.931932;13.90364919;0.778308277;64.42413837;2.632618183;0.287762985;-19.90478176;96.39322707;shale
BO-006;1941.941942;11.24623353;0.802625639;46.0589953;2.271222951;0.266492095;-14.82459278;93.34832274;shale
BO-006;1951.951952;12.22131527;0.505310519;48.38009319;2.593633201;0.258573672;-9.504377989;104.3734312;shale
BO-006;1961.961962;12.26162414;0.579224401;44.36888241;2.513619325;0.236264302;-12.08649039;109.0954784;shale
BO-006;1971.971972;8.481372232;0.601174276;52.24718249;2.501367593;0.273229464;-12.49151475;112.6541313;shale
BO-006;1981.981982;11.60824509;0.514881375;62.04865591;2.510049059;0.275154856;-0.023950377;106.9013218;shale
BO-006;1991.991992;13.24207494;0.349724047;61.30449743;2.265796703;0.333551854;-5.193215867;97.06371635;shale
BO-006;2002.002002;11.36152299;0.539246272;49.58499219;2.624188209;0.197386985;-11.80809157;94.96114529;shale
BO-006;2012.012012;10.31690884;0.484583194;49.39967458;2.526049221;0.315419666;-13.32686032;105.7278577;shale
BO-006;2022.022022;11.2836021;0.733625804;63.34159991;2.577480361;0.311137034;-13.05722459;97.04292801;shale
BO-006;2032.032032;13.9593038;0.594689108;57.11447464;2.212237693;0.252773859;-10.58382046;110.9693521;shale
BO-006;2042.042042;10.97222631;0.580008514;65.90539543;2.861826569;0.303988512;-11.98347878;105.1184374;shale
BO-006;2052.052052;12.18221681;0.862805296;49.58525951;2.537850142;0.369866412;-19.83068244;94.12245329;shale
BO-006;2062.062062;11.32365984;0.393135117;51.33499563;2.356158179;0.288953211;-7.504743404;85.60314179;shale
BO-006;2072.072072;10.28142828;0.773000069;48.99255869;2.684915265;0.334921825;-12.68425111;107.2268717;shale
BO-006;2082.082082;10.55303402;0.477657971;60.75929687;2.469945737;0.261151904;-2.757529671;113.4083233;shale
BO-006;2092.092092;15.30210278;0.591261203;50.55441288;2.280979565;0.360733678;-15.7559578;102.2316445;shale
BO-006;2102.102102;11.00895791;0.872290965;56.21837038;2.433594059;0.320226112;-5.301152136;117.0732788;shale
BO-006;2112.112112;6.65290572;0.815623091;57.86544059;2.803651021;0.29829179;-7.82989368;97.8064368;shale
BO-006;2122.122122;13.29996989;0.365657998;51.0155879;2.60216754;0.261825766;-12.86956941;94.16133242;shale
BO-006;2132.132132;13.16942418;0.659154256;53.35070323;2.519290102;0.220982466;-9.216073677;113.8084869;shale
BO-006;2142.142142;7.963901552;0.581489226;56.66774816;2.897026814;0.302728571;-12.35913422;86.71471991;shale
BO-006;2152.152152;8.283203633;0.808657788;49.34879564;2.380136822;0.212823603;-21.70761692;102.6942198;shale
BO-006;2162.162162;8.198491525;0.483340321;57.49674399;2.583015607;0.2314129;-11.45988798;121.2548085;shale
BO-006;2172.172172;10.1304568;0.60756884;60.84728774;2.722386608;0.352285864;-4.280512084;103.7908426;shale
BO-006;2182.182182;10.02300605;0.284769579;53.39586195;2.652723056;0.28200455;-7.189050228;109.084418;shale
BO-006;2192.192192;9.374163129;0.940097147;68.93648454;2.533667416;0.184417757;-10.55734252;106.8264884;shale
BO-006;2202.202202;5.841142741;0.923537332;38.01254987;2.752160147;0.287815123;-11.43557292;110.0580535;shale
BO-006;2212.212212;13.87856363;0.317027909;57.60657304;2.484204968;0.309698881;-10.19997077;97.20906942;shale
BO-006;2222.222222;12.3679418;0.466519447;51.99184398;2.573407232;0.339377386;-17.2251569;99.66603029;shale
BO-006;2232.232232;11.9972815;0.448083378;42.67294128;2.418595535;0.245426588;-18.26862701;107.353721;shale
BO-006;2242.242242;11.17111821;0.755109058;51.48393185;2.340902061;0.325710556;-9.547387885;98.07160956;shale
BO-006;2252.252252;11.10863604;0.623626551;45.75287209;2.711399157;0.294528645;-1.389020036;99.18525817;shale
BO-006;2262.262262;10.44476712;0.143944469;34.16360399;2.681222838;0.277652893;-10.32889929;95.35926797;shale
BO-006;2272.272272;12.19471167;0.443821671;49.87334417;2.549072422;0.339657277;-11.69185063;88.10885577;shale
BO-006;2282.282282;15.82618102;0.701869135;56.18912156;2.469264673;0.27823757;-10.43218658;105.6188042;shale
BO-006;2292.292292;8.122458677;0.509736787;52.64494138;2.444427255;0.232389176;-17.83372419;96.45814708;shale
BO-006;2302.302302;10.49595548;0.887662674;50.01783311;2.206975406;0.234735041;-15.60646949;114.8889161;shale
BO-006;2312.312312;11.62183263;0.594801633;51.52770314;2.257226513;0.33930448;-12.861953;103.0474977;shale
BO-006;2322.322322;10.49359824;0.239150786;26.18038315;2.046508311;0.251942135;-12.16756049;98.64796498;shale
BO-006;2332.332332;11.5663426;0.638716257;42.61866679;2.583696755;0.301402693;-5.703560022;96.41296662;shale
BO-006;2342.342342;13.24746677;0.360878648;22.06570289;2.558311298;0.331072849;-3.998768584;94.48036828;shale
BO-006;2352.352352;12.54891981;0.755319017;53.33657751;2.42269606;0.373129755;-5.731482831;99.44262418;shale
BO-006;2362.362362;13.90488546;0.578222002;41.97432263;2.646418506;0.290357113;-8.149760331;105.0108814;shale
BO-006;2372.372372;14.66642844;0.332425571;64.71356765;2.624183132;0.276541321;-9.909759892;107.9232051;shale
BO-006;2382.382382;12.25232893;0.892155594;58.95389588;2.416380397;0.3150664;-0.522130927;84.23964571;shale
BO-006;2392.392392;12.70535839;0.677176444;47.38000764;2.362284048;0.309932599;-8.665751708;104.2958311;shale
BO-006;2402.402402;9.590716875;0.612976997;34.23889097;2.602795294;0.223531577;-1.986975427;98.86899314;shale
BO-006;2412.412412;11.32612789;0.765316891;52.28767916;2.206797091;0.335952375;-16.70444988;112.5099968;shale
BO-006;2422.422422;16.14740632;0.753117812;65.2170731;2.586011286;0.294696918;-6.862590247;83.72813885;shale
BO-006;2432.432432;11.62813692;0.577700929;57.65128135;2.41139958;0.290377425;-17.35743756;98.27408694;shale
BO-006;2442.442442;10.94999627;0.551734757;47.1552011;2.649935143;0.288351973;-9.762933528;96.8987843;shale
BO-006;2452.452452;13.60620899;0.544567049;56.30495133;2.333255884;0.352714953;-7.551068621;106.0398165;shale
BO-006;2462.462462;15.9361575;0.451641554;49.6690552;2.522978951;0.276465612;-5.302302351;103.299409;shale
BO-006;2472.472472;12.7264472;0.453574565;64.92032816;2.450308697;0.312141909;-7.477509778;94.62411686;shale
BO-006;2482.482482;13.15104253;0.401144269;37.65565869;2.606396305;0.31873894;-9.346195439;111.6030504;shale
BO-006;2492.492492;14.06504307;0.746016333;49.91340225;2.405067059;0.299985534;-15.25014386;108.4072695;shale
BO-006;2502.502503;13.18024014;0.574009094;37.1803147;2.424780086;0.347601733;-3.888356824;98.27666855;shale
BO-006;2512.512513;12.35796666;0.757887772;52.38593551;2.640035492;0.280791638;-9.397917152;101.0724567;shale
BO-006;2522.522523;11.65047586;0.369515252;53.39368233;2.25042774;0.320144078;-17.54805983;115.6270457;shale
BO-006;2532.532533;12.39583141;0.414177334;56.51656652;2.470988309;0.379182278;-13.66955185;114.5348575;shale
BO-006;2542.542543;6.805474697;0.348728407;55.86759347;2.405634217;0.354584782;-13.50655314;104.458311;shale
BO-006;2552.552553;10.9788418;0.339521866;49.78948084;2.166657434;0.293439134;-18.18117433;108.68742;shale
BO-006;2562.562563;8.586372372;0.174714063;52.13288161;2.296490869;0.409663538;-6.997864813;113.4855319;shale
BO-006;2572.572573;13.03389835;0.878804709;59.32684165;2.536917777;0.335753623;-14.40006367;98.71464866;shale
BO-006;2582.582583;10.33069036;0.538792902;51.81165699;2.496412175;0.260187656;-3.690399942;84.5541335;shale
BO-006;2592.592593;10.83946081;0.437671802;47.25492696;2.329586244;0.290592362;-9.739381611;107.910104;shale
BO-006;2602.602603;13.35166759;0.720158222;43.92420773;2.589568769;0.259030585;-11.03142806;106.5609065;shale
BO-006;2612.612613;12.70788749;0.604689216;36.97516519;2.355525619;0.302619668;5.92125147;93.90333649;shale
BO-006;2622.622623;11.76564984;0.776401757;40.47060497;2.85817144;0.346064345;-5.78189109;84.00807644;shale
BO-006;2632.632633;12.19838671;0.709979449;36.19991017;2.508255553;0.357108874;-5.037866822;101.776354;shale
BO-006;2642.642643;13.47297518;0.780296062;49.13213105;2.240845765;0.304337116;-9.080664752;96.3900578;shale
BO-006;2652.652653;13.46553694;0.574652875;60.81224237;2.202677015;0.185495003;-8.078783478;111.8204485;shale
BO-006;2662.662663;11.62850058;0.374112307;51.78599436;2.374931218;0.329212312;-10.4643954;96.7139323;shale
BO-006;2672.672673;9.679603121;0.809869966;37.9747969;2.688145573;0.274097338;-0.0399575;94.23537337;shale
BO-006;2682.682683;11.46893792;0.875255111;50.91133224;2.664018589;0.240877783;-2.625781825;96.17962646;shale
BO-006;2692.692693;14.3530171;0.456689494;39.19842872;2.109865174;0.344906386;-10.11727577;96.53067847;shale
BO-006;2702.702703;7.865849781;0.479044799;48.98159911;2.147821574;0.306461095;-6.181182718;99.91955915;shale
BO-006;2712.712713;12.28315216;0.76330226;56.89176493;2.603509066;0.240487821;-11.9179502;88.51909546;shale
BO-006;2722.722723;11.20727598;0.77843198;52.16278192;2.584204615;0.356055871;-4.222894271;107.4229906;shale
BO-006;2732.732733;15.37480136;0.525814692;43.43144654;2.647831955;0.362074397;-13.60387315;98.68790233;shale
BO-006;2742.742743;9.55659636;0.708574265;44.25665537;2.395721593;0.345395491;-14.11999115;114.3017706;shale
BO-006;2752.752753;13.14050214;0.552843201;37.75661561;2.943718998;0.256053467;-10.02311824;100.6142714;shale
BO-006;2762.762763;11.17354382;0.265928168;54.85536129;2.586072497;0.312555106;-16.39470367;102.5815448;shale
BO-006;2772.772773;12.70434733;0.878762061;44.70758202;2.583775807;0.315282086;-11.60956258;84.4286029;shale
BO-006;2782.782783;12.02786808;0.762995077;48.04838887;2.376856201;0.348062308;-9.901074522;103.0869541;shale
BO-006;2792.792793;9.048257877;0.659235153;62.67385104;2.285018819;0.322631297;-13.20119426;98.12138053;shale
BO-006;2802.802803;15.0972219;0.413740815;64.09061783;2.128208925;0.189586497;-4.943124634;82.93527418;shale
BO-006;2812.812813;10.36841356;0.596509513;46.38558658;2.444463297;0.302923319;-14.85254547;85.24808569;shale
BO-006;2822.822823;13.44311745;0.602344338;49.24613275;2.01887189;0.311853146;-13.4099419;86.1780189;shale
BO-006;2832.832833;10.04642066;0.451602915;47.26739254;2.543177096;0.297310777;-17.01855355;86.27207941;shale
BO-006;2842.842843;9.241383708;0.781015604;42.13862104;2.101372927;0.292747606;-10.33628413;108.4292203;shale
BO-006;2852.852853;13.81624148;0.493548764;70.64250343;2.792532282;0.280449114;-11.2964193;76.53741208;shale
BO-006;2862.862863;10.51488505;0.268442565;50.22210162;2.71883756;0.199998936;-5.693280732;106.3633715;shale
BO-006;2872.872873;11.1135641;0.514404743;42.90577973;2.454978496;0.226407668;-3.907998461;96.00695504;shale
BO-006;2882.882883;11.83632656;0.626445653;33.07366225;2.493567256;0.370070057;-17.46729992;96.72032269;shale
BO-006;2892.892893;11.57258016;0.925848937;32.01483473;2.516329168;0.282404473;-0.829040573;99.25547064;shale
BO-006;2902.902903;13.35744486;0.497425237;60.60251612;2.173537224;0.271441697;-6.323223835;104.9832925;shale
